year,plant_code,plant_name,capacity,cum_capacity,city,state,latitude,longitude
2017,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
2018,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
2019,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
2020,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
2021,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
2022,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
2023,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
2024,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
2025,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
2026,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
2027,566,Millstone,0,2162.9,Waterford,CT,41.310699999999997,-72.167699999999996
1973,3265,Oconee,886.7,886.7,Seneca,SC,34.793900000000001,-82.898600000000002
1974,3265,Oconee,1780,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1975,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1976,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1977,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1978,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1979,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1980,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1981,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1982,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1983,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1984,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1985,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1986,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1987,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1988,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1989,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1990,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1991,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1992,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1993,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1994,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1995,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1996,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1997,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1998,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1999,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2000,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2001,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2002,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2003,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2004,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2005,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2006,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2007,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2008,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2009,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2010,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2011,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2012,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2013,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2014,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2015,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2016,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2017,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2018,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2019,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2020,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2021,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2022,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2023,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2024,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2025,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2026,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
2027,3265,Oconee,0,2666.7,Seneca,SC,34.793900000000001,-82.898600000000002
1985,6036,Catawba,1205.1,1205.1,York,SC,35.051400000000001,-81.069400000000002
1986,6036,Catawba,1205.1,2410.2,York,SC,35.051400000000001,-81.069400000000002
1987,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1988,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1989,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1990,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1991,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1992,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1993,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1994,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1995,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1996,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1997,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1998,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1999,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2000,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2001,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2002,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2003,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2004,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2005,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2006,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2007,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2008,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2009,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2010,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2011,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2012,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2013,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2014,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2015,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2016,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2017,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2018,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2019,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2020,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2021,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2022,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2023,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2024,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2025,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2026,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
2027,6036,Catawba,0,2410.2,York,SC,35.051400000000001,-81.069400000000002
1981,6038,McGuire,1220.3,1220.3,Huntersville,NC,35.433100000000003,-80.948599999999999
1982,6038,McGuire,0,1220.3,Huntersville,NC,35.433100000000003,-80.948599999999999
1983,6038,McGuire,0,1220.3,Huntersville,NC,35.433100000000003,-80.948599999999999
1984,6038,McGuire,1220.3,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1985,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1986,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1987,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1988,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1989,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1990,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1991,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1992,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1993,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1994,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1995,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1996,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1997,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1998,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1999,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2000,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2001,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2002,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2003,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2004,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2005,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2006,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2007,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2008,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2009,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2010,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2011,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2012,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2013,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2014,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2015,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2016,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2017,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2018,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2019,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2020,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2021,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2022,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2023,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2024,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2025,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2026,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
2027,6038,McGuire,0,2440.6,Huntersville,NC,35.433100000000003,-80.948599999999999
1973,2497,Indian Point 2,1299,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1974,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1975,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1976,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1977,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1978,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1979,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1980,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1981,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1982,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1983,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1984,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1985,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1986,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1987,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1988,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1989,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1990,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1991,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1992,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1993,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1994,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1995,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1996,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1997,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1998,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
1999,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2000,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2001,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2002,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2003,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2004,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2005,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2006,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2007,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2008,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2009,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2010,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2011,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2012,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2013,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2014,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2015,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2016,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2017,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
2018,2497,Indian Point 2,0,1299,Buchanan,NY,41.270555999999999,-73.952699999999993
